ListingId	UpdateOnDate	Address	NewPrice
1318211119611	2024-01-11	3a-jule-knight-st-casey-canberra	$520 per week
1318214397111	2024-01-11	10a-lilley-street-o-connor-canberra	$1,250 - $1,350 per week
1318214756611	2024-01-11	813-25-edinburgh-avenue-city-canberra	$1,875 per week
1318217224211	2024-01-11	25-corkery-crescent-taylor-canberra	$650-$680
1318217453611	2024-01-11	47-david-fleay-street-wright-canberra	$875 per week
1318210514211	2024-01-12	12-jimmy-clements-crescent-bonner-canberra	$900 per week
1318211585411	2024-01-12	36-harriott-street-wright-canberra	$950 per week
1318215667711	2024-01-12	406-35-lonsdale-street-braddon-canberra	$580 per week
1318215778311	2024-01-12	41-18-kennedy-street-kingston-canberra	$560 per week
1318219268311	2024-01-12	53-4-hoolihan-street-denman-prospect-canberra	$530 per week
1318211790611	2024-01-13	2-1-tauss-place-bruce-canberra	$540 per week
1318211799611	2024-01-13	no-street-name-provided-bruce-canberra	$895 per week
1318218670711	2024-01-13	142b-chippindall-circuit-theodore-canberra	$780 per week
1318196840011	2024-01-15	1405-19-marcus-clarke-street-city-canberra	$2,600 per week
1318210249511	2024-01-15	4-rothera-street-denman-prospect-canberra	$970 pw
1318211679711	2024-01-15	13-trask-street-coombs-canberra	$895 per week
1318214645511	2024-01-15	1608-3-grazier-lane-belconnen-canberra	$550 per week
1318217599111	2024-01-15	5-conigrave-place-bonython-canberra	$760 pw
1318217735111	2024-01-15	86-refshauge-crescent-macgregor-canberra	$620 per week
1318219411411	2024-01-15	56-tepper-circuit-kambah-canberra	$780 pw
1318210341711	2024-01-16	6-3-bonrook-street-hawker-canberra	$440 per week
1318211087811	2024-01-16	34-bon-scott-crescent-moncrieff-canberra	$620 pw
1318212703511	2024-01-16	13-11-felstead-vista-denman-prospect-canberra	$630 pw
1318214746711	2024-01-16	57-jill-landsberg-terrace-strathnairn-canberra	$320  and $775 per week
1318215135611	2024-01-16	unit-2-125-florence-taylor-st-greenway-canberra	$650 per week
1318215435911	2024-01-16	3-pill-place-forde-canberra	$885 per week
1318215785611	2024-01-16	6-kelsall-pl-spence-canberra	$570 per week
1318216324211	2024-01-16	3-lindsay-street-griffith-canberra	$1,050 Per week
1318216362311	2024-01-16	7-anstey-street-pearce-canberra	$1090
1318218092111	2024-01-16	8-38-torrens-street-braddon-canberra	$600 per week
1318218307511	2024-01-16	14-mackie-crescent-stirling-canberra	$650 per week
1318218803911	2024-01-16	5-fairydale-street-harrison-canberra	$850 per week
1318218886111	2024-01-16	8-71-tinderry-circuit-palmerston-canberra	$630 per week
1318208040511	2024-01-17	213-38-gozzard-street-gungahlin-canberra	$440 per week
1318210299811	2024-01-17	67-7-light-st-griffith-canberra	$570 per week
1318214961111	2024-01-17	24-nullagine-street-fisher-canberra	$680 per week
1318218845911	2024-01-17	39-negus-crescent-watson-canberra	$1000 per week
1318219198611	2024-01-17	42-waller-crescent-campbell-canberra	$850 Per Week
1318219521811	2024-01-17	63-20-allara-street-city-canberra	$850 per week
1318194022211	2024-01-18	cooyong-street-reid-canberra	$560 per week
1318207661111	2024-01-18	26-gussey-street-moncrieff-canberra	$770 per week
1318213770311	2024-01-18	35-7-light-st-griffith-canberra	$1,000 per week
1318214397411	2024-01-18	74-21-dawes-street-kingston-canberra	$630 per week
1318215865911	2024-01-18	12-15-howitt-street-kingston-canberra	$560 per week
1318217844811	2024-01-18	5-dennes-pl-lyons-canberra	$650 per week
1318219139411	2024-01-18	9-53-elimatta-street-braddon-canberra	$600 per week
1318219168811	2024-01-18	50-curlewis-cres-garran-canberra	$1,200 per week
1318219175311	2024-01-18	64-10-ipima-street-braddon-canberra	$540 per week
1318220022711	2024-01-18	211-71-constitution-avenue-campbell-canberra	$535 per week
1318220607311	2024-01-18	98-44-constitution-avenue-parkes-canberra	$690 per week
1318206927111	2024-01-19	15-130-shackleton-circuit-mawson-canberra	$830 per week pw
1318211585411	2024-01-19	36-harriott-street-wright-canberra	$900 per week
1318214475511	2024-01-19	8-24-bindaga-place-aranda-canberra	$560 per week
1318214770411	2024-01-19	13-9-jardine-street-kingston-canberra	$1,300 per week
1318214857811	2024-01-19	10-10-burke-crescent-kingston-canberra	$550 per week
1318217453111	2024-01-19	59-constitution-avenue-campbell-canberra	$510 per week
1318217884811	2024-01-19	2-154-monaro-crescent-red-hill-canberra	$500 per week
1318218031911	2024-01-19	45-burns-circuit-mckellar-canberra	$950 per week
1318218242511	2024-01-19	75-52-mcmichael-tce-denman-prospect-canberra	$600 per week
1318218677111	2024-01-19	1-aviemore-lane-red-hill-canberra	$1100 pw
1318219411411	2024-01-19	56-tepper-circuit-kambah-canberra	$750 pw
1318219651611	2024-01-19	6-7-bowen-drive-barton-canberra	$1,100 per week
1318220003911	2024-01-19	19-mari-funaki-st-whitlam-canberra	$1,000 per week
1318214788811	2024-01-20	106-barada-crescent-aranda-canberra	$715 per week
1318216620511	2024-01-20	40-rowntree-crescent-isaacs-canberra	$830 per week
1318214961111	2024-01-21	24-nullagine-street-fisher-canberra	$650 per week
1318221632611	2024-01-21	6-5-summerfield-close-denman-prospect-canberra	$680 per week
1318103987111	2024-01-22	165-15-coranderrk-street-city-canberra	$950 per week
1318190031211	2024-01-22	43-15-wanderlight-avenue-lawson-canberra	$560 per week
1318195456211	2024-01-22	13-grounds-cres-greenway-canberra	$665 per week
1318207026211	2024-01-22	3-12-bullala-court-ngunnawal-canberra	$580 pw
1318208166511	2024-01-22	26-kondelea-way-denman-prospect-canberra	$1,000.00 per week
1318212168811	2024-01-22	39-bronhill-street-moncrieff-canberra	$750 Per Week
1318212311811	2024-01-22	34-84-kings-canyon-street-harrison-canberra	$670 per week
1318214515211	2024-01-22	7-watchorn-close-holt-canberra	$590 per week
1318215055411	2024-01-22	76b-mcmichael-terrace-denman-prospect-canberra	$680 per week
1318215815711	2024-01-22	6-bailey-place-yarralumla-canberra	$950 per week
1318216429911	2024-01-22	70-7-summerfield-close-denman-prospect-canberra	$540 per week
1318217601311	2024-01-22	111-8-veryard-lane-belconnen-canberra	$480 per week
1318217948311	2024-01-22	24-77-northbourne-avenue-turner-canberra	$630 per week
1318219561711	2024-01-22	7-5-summerfield-close-denman-prospect-canberra	$700 per week
1318219565011	2024-01-22	48-nangor-street-waramanga-canberra	$760 pw
1318220441311	2024-01-22	25-9-15-oxley-street-griffith-canberra	$430 per week
1318221288011	2024-01-22	6-11-moncrieff-street-dickson-canberra	$950 per week
1318221300811	2024-01-22	10-5-summerfield-close-denman-prospect-canberra	$700 pw
1318221464711	2024-01-22	31-devonport-street-lyons-canberra	$650 per week
1318221598911	2024-01-22	125-sutherland-crescent-taylor-canberra	$700 per week
1318221719911	2024-01-22	11-19-thynne-st-bruce-canberra	$875 per week
1318201124811	2024-01-23	15-60-bernard-heinze-avenue-moncrieff-canberra	$660 - $680 per week
1318205860111	2024-01-23	14-60-bernard-heinze-avenue-moncrieff-canberra	$660 - $680 per week
1318214756611	2024-01-23	813-25-edinburgh-avenue-city-canberra	$1,700 per week
1318215944711	2024-01-23	25-esperance-street-red-hill-canberra	$760 per week
1318217320311	2024-01-23	24-siroset-close-dunlop-canberra	$650 per week
1318218197311	2024-01-23	8-josie-agius-st-whitlam-canberra	$1,075 per week
1318218261511	2024-01-23	58-dunnart-cct-throsby-canberra	$820 per week
1318219420811	2024-01-23	329-24-lonsdale-street-braddon-canberra	$470 per week
1318219871511	2024-01-23	8-sid-barnes-crescent-gordon-canberra	$750 per week
1318220441411	2024-01-23	202-59-dooring-street-dickson-canberra	$670 per week
1318221314811	2024-01-23	16-2-pipeclay-street-lawson-canberra	$680 per week
1318221430611	2024-01-23	23-myall-street-o-connor-canberra	$570 Per Week
