ListingId	EventId	StartDateTime	EndDateTime	EventType
182076611	125679313	2024-02-10T10:00:00	2024-02-10T10:15:00	EXHIBITION
182102495	125843470	2024-02-22T14:20:00	2024-02-22T14:35:00	EXHIBITION
182121688	125583111	2024-01-27T11:20:00	2024-01-27T11:35:00	EXHIBITION
182126593	125519697	2024-01-20T13:10:00	2024-01-20T13:25:00	EXHIBITION
182129529	125614261	2024-02-01T12:30:00	2024-02-01T12:45:00	EXHIBITION
182129529	125648726	2024-02-03T15:30:00	2024-02-03T15:45:00	EXHIBITION
182131035	125648480	2024-02-03T14:40:00	2024-02-03T14:50:00	EXHIBITION
182132404	125722006	2024-02-10T09:15:00	2024-02-10T09:30:00	EXHIBITION
182134628	125646760	2024-02-03T15:05:00	2024-02-03T15:20:00	EXHIBITION
182138937	125462707	2024-01-15T16:45:00	2024-01-15T17:00:00	EXHIBITION
182146019	125663640	2024-02-05T17:00:00	2024-02-05T17:30:00	EXHIBITION
182147889	125513258	2024-01-20T10:00:00	2024-01-20T10:20:00	EXHIBITION
182147889	125535688	2024-01-25T12:00:00	2024-01-25T12:20:00	EXHIBITION
182161421	125567031	2024-01-25T15:05:00	2024-01-25T15:20:00	EXHIBITION
182161421	125588137	2024-01-28T10:45:00	2024-01-28T11:00:00	EXHIBITION
182172033	125462004	2024-01-17T17:30:00	2024-01-17T17:45:00	EXHIBITION
182172059	125400339	2024-01-16T12:15:00	2024-01-16T12:30:00	EXHIBITION
182173203	125556370	2024-01-25T16:45:00	2024-01-25T17:00:00	EXHIBITION
182173212	125471612	2024-01-18T16:00:00	2024-01-18T16:15:00	EXHIBITION
182173466	125393274	2024-01-21T10:30:00	2024-01-21T11:15:00	EXHIBITION
182173805	125493224	2024-01-20T11:00:00	2024-01-20T11:30:00	EXHIBITION
182176162	125344821	2024-01-16T16:00:00	2024-01-16T17:00:00	EXHIBITION
182176162	125464569	2024-01-18T16:00:00	2024-01-18T17:00:00	EXHIBITION
182176162	125464570	2024-01-20T16:00:00	2024-01-20T17:00:00	EXHIBITION
182176162	125478191	2024-01-17T16:00:00	2024-01-17T17:00:00	EXHIBITION
182176162	125479840	2024-01-19T16:00:00	2024-01-19T17:00:00	EXHIBITION
182176163	125360991	2024-01-21T10:30:00	2024-01-21T11:00:00	EXHIBITION
182178983	125509405	2024-01-22T16:45:00	2024-01-22T17:00:00	EXHIBITION
182186578	125471981	2024-01-16T15:30:00	2024-01-16T15:45:00	EXHIBITION
182186578	125471982	2024-01-19T08:00:00	2024-01-19T08:15:00	EXHIBITION
182186707	125462817	2024-01-17T17:15:00	2024-01-17T18:00:00	EXHIBITION
182187834	125592768	2024-01-29T16:45:00	2024-01-29T17:00:00	EXHIBITION
182188315	125372977	2024-01-18T18:00:00	2024-01-18T18:20:00	EXHIBITION
182188316	125464571	2024-01-21T13:00:00	2024-01-21T13:30:00	EXHIBITION
182188316	125478161	2024-01-20T09:30:00	2024-01-20T10:00:00	EXHIBITION
182188318	125478162	2024-01-20T12:00:00	2024-01-20T12:30:00	EXHIBITION
182188459	125443477	2024-01-15T16:00:00	2024-01-15T16:15:00	EXHIBITION
182188861	125466322	2024-01-16T15:45:00	2024-01-16T16:00:00	EXHIBITION
182188894	125471220	2024-01-15T17:00:00	2024-01-15T17:30:00	EXHIBITION
182188930	125471958	2024-01-18T16:45:00	2024-01-18T17:00:00	EXHIBITION
182188980	125465942	2024-01-15T16:45:00	2024-01-15T17:00:00	EXHIBITION
182188988	125470972	2024-01-17T15:45:00	2024-01-17T16:00:00	EXHIBITION
182189003	125471205	2024-01-17T15:15:00	2024-01-17T15:30:00	EXHIBITION
182189026	125471949	2024-01-18T15:45:00	2024-01-18T16:00:00	EXHIBITION
