ListingId	EventId	StartDateTime	EndDateTime	EventType
180271179	125471619	2024-01-20T11:00:00	2024-01-20T15:00:00	EXHIBITION
180271179	125480570	2024-01-21T11:00:00	2024-01-21T15:00:00	EXHIBITION
180722523	125381626	2024-01-21T11:00:00	2024-01-21T14:00:00	OPEN_HOURS
180722523	125381627	2024-01-21T11:00:00	2024-01-21T14:00:00	OPEN_HOURS
180722523	125381628	2024-01-22T11:00:00	2024-01-22T14:00:00	OPEN_HOURS
180722523	125381629	2024-01-24T11:00:00	2024-01-24T14:00:00	OPEN_HOURS
180722523	125387733	2024-01-20T10:30:00	2024-01-20T14:30:00	OPEN_HOURS
180722524	125381626	2024-01-21T11:00:00	2024-01-21T14:00:00	OPEN_HOURS
180722524	125381627	2024-01-21T11:00:00	2024-01-21T14:00:00	OPEN_HOURS
180722524	125381628	2024-01-22T11:00:00	2024-01-22T14:00:00	OPEN_HOURS
180722524	125381629	2024-01-24T11:00:00	2024-01-24T14:00:00	OPEN_HOURS
180722524	125387733	2024-01-20T10:30:00	2024-01-20T14:30:00	OPEN_HOURS
180792813	125510875	2024-01-20T13:45:00	2024-01-20T14:30:00	EXHIBITION
180809268	125132600	2024-01-20T11:00:00	2024-01-20T13:00:00	OPEN_HOURS
180809268	125132601	2024-01-19T11:00:00	2024-01-19T13:00:00	OPEN_HOURS
180809268	125132602	2024-01-18T11:00:00	2024-01-18T13:00:00	OPEN_HOURS
180809268	125132603	2024-01-22T11:00:00	2024-01-22T13:00:00	OPEN_HOURS
180809268	125132604	2024-01-21T11:00:00	2024-01-21T13:00:00	OPEN_HOURS
180843776	125364144	2024-01-21T13:00:00	2024-01-21T15:00:00	OPEN_HOURS
180843776	125364145	2024-01-27T11:00:00	2024-01-27T15:00:00	OPEN_HOURS
180843776	125394628	2024-01-25T16:30:00	2024-01-25T18:00:00	OPEN_HOURS
180843776	125394629	2024-01-24T16:30:00	2024-01-24T18:00:00	OPEN_HOURS
180936288	125132600	2024-01-20T11:00:00	2024-01-20T13:00:00	OPEN_HOURS
180936288	125132601	2024-01-19T11:00:00	2024-01-19T13:00:00	OPEN_HOURS
180936288	125132602	2024-01-18T11:00:00	2024-01-18T13:00:00	OPEN_HOURS
180936288	125132603	2024-01-22T11:00:00	2024-01-22T13:00:00	OPEN_HOURS
180936288	125132604	2024-01-21T11:00:00	2024-01-21T13:00:00	OPEN_HOURS
180936296	125132600	2024-01-20T11:00:00	2024-01-20T13:00:00	OPEN_HOURS
180936296	125132601	2024-01-19T11:00:00	2024-01-19T13:00:00	OPEN_HOURS
180936296	125132602	2024-01-18T11:00:00	2024-01-18T13:00:00	OPEN_HOURS
180936296	125132603	2024-01-22T11:00:00	2024-01-22T13:00:00	OPEN_HOURS
180936296	125132604	2024-01-21T11:00:00	2024-01-21T13:00:00	OPEN_HOURS
181032558	125410978	2024-01-20T11:00:00	2024-01-20T13:00:00	OPEN_HOURS
181033660	125364144	2024-01-21T13:00:00	2024-01-21T15:00:00	OPEN_HOURS
181033660	125364145	2024-01-20T11:00:00	2024-01-20T15:00:00	OPEN_HOURS
181033660	125394628	2024-01-18T16:30:00	2024-01-18T18:00:00	OPEN_HOURS
181033660	125394629	2024-01-17T16:30:00	2024-01-17T18:00:00	OPEN_HOURS
181033661	125364144	2024-01-21T13:00:00	2024-01-21T15:00:00	OPEN_HOURS
181033661	125364145	2024-01-20T11:00:00	2024-01-20T15:00:00	OPEN_HOURS
181033661	125394628	2024-01-18T16:30:00	2024-01-18T18:00:00	OPEN_HOURS
181033661	125394629	2024-01-17T16:30:00	2024-01-17T18:00:00	OPEN_HOURS
181077068	125410978	2024-01-20T11:00:00	2024-01-20T13:00:00	OPEN_HOURS
181115008	125586751	2024-01-27T12:30:00	2024-01-27T14:00:00	EXHIBITION
181120728	125586762	2024-01-27T12:30:00	2024-01-27T14:00:00	EXHIBITION
181229449	125413053	2024-01-20T11:00:00	2024-01-20T13:00:00	OPEN_HOURS
181235808	125132600	2024-02-03T11:00:00	2024-02-03T13:00:00	OPEN_HOURS
181235808	125132601	2024-02-02T11:00:00	2024-02-02T13:00:00	OPEN_HOURS
181235808	125132602	2024-02-01T11:00:00	2024-02-01T13:00:00	OPEN_HOURS
181235808	125132603	2024-02-05T11:00:00	2024-02-05T13:00:00	OPEN_HOURS
181235808	125132604	2024-02-04T11:00:00	2024-02-04T13:00:00	OPEN_HOURS
181237091	125413053	2024-01-27T11:00:00	2024-01-27T13:00:00	OPEN_HOURS
181291697	125413053	2024-01-20T11:00:00	2024-01-20T13:00:00	OPEN_HOURS
