ListingId	EventId	StartDateTime	EndDateTime	EventType
181189172	123312895	2023-05-27T09:30:00	2023-05-27T10:00:00	EXHIBITION
181210463	123306685	2023-05-27T12:00:00	2023-05-27T12:30:00	EXHIBITION
181206272	123215649	2023-05-26T10:00:00	2023-05-26T14:00:00	EXHIBITION
181206272	123223300	2023-06-02T10:00:00	2023-06-02T14:00:00	EXHIBITION
181206272	123215647	2023-06-09T10:00:00	2023-06-09T14:00:00	EXHIBITION
180809347	122818751	2023-05-26T10:00:00	2023-05-26T14:00:00	OPEN_HOURS
180809347	122818752	2023-05-27T10:00:00	2023-05-27T14:00:00	OPEN_HOURS
180809347	122943680	2023-05-28T10:00:00	2023-05-28T14:00:00	OPEN_HOURS
180809347	122818753	2023-05-29T10:00:00	2023-05-29T14:00:00	OPEN_HOURS
180809347	122818754	2023-06-01T10:00:00	2023-06-01T14:00:00	OPEN_HOURS
181209448	123293447	2023-05-27T11:00:00	2023-05-27T11:20:00	EXHIBITION
180811747	122818751	2023-05-26T10:00:00	2023-05-26T14:00:00	OPEN_HOURS
180811747	122818752	2023-05-27T10:00:00	2023-05-27T14:00:00	OPEN_HOURS
180811747	122943680	2023-05-28T10:00:00	2023-05-28T14:00:00	OPEN_HOURS
180811747	122818753	2023-05-29T10:00:00	2023-05-29T14:00:00	OPEN_HOURS
180811747	122818754	2023-06-01T10:00:00	2023-06-01T14:00:00	OPEN_HOURS
180927498	122818751	2023-05-26T10:00:00	2023-05-26T14:00:00	OPEN_HOURS
180927498	122818752	2023-05-27T10:00:00	2023-05-27T14:00:00	OPEN_HOURS
180927498	122943680	2023-05-28T10:00:00	2023-05-28T14:00:00	OPEN_HOURS
180927498	122818753	2023-05-29T10:00:00	2023-05-29T14:00:00	OPEN_HOURS
180927498	122818754	2023-06-01T10:00:00	2023-06-01T14:00:00	OPEN_HOURS
180462580	122074778	2023-05-26T11:00:00	2023-05-26T14:00:00	OPEN_HOURS
180462580	122087410	2023-05-27T10:30:00	2023-05-27T14:30:00	OPEN_HOURS
180462580	122074779	2023-05-28T11:00:00	2023-05-28T14:00:00	OPEN_HOURS
180462580	122074776	2023-05-29T11:00:00	2023-05-29T14:00:00	OPEN_HOURS
180462580	122074777	2023-05-31T11:00:00	2023-05-31T14:00:00	OPEN_HOURS
181244086	123216058	2023-05-26T10:00:00	2023-05-26T14:00:00	EXHIBITION
181233815	123314657	2023-05-27T16:30:00	2023-05-27T17:00:00	EXHIBITION
